421051
6038600
249516
4009460
270846
808240
14723224
417056
1316037
1520498
339034
804492
10888594
1213644
7431594
7668842
89280
317676
8366590
362165
785077
5013984
7255568
118589
83542
799949
185183
11762434
58548
299930
10350922
1098327
11873440
12996154
1572311
2574698
466342
1073498
5697572
105643
118539
120207
383222
804452
4435072
7059844
9820556
110647
116756
73631
2467046
400426
462244
2403029
5690360
110978
295427
810913
10886166
1411664
4877122
5842616
6439558
7608028
94118
110857
157262
295254
327554
1666186
115624
372873
795461
454082
1153706
1185266
1517489
3138104
4667094
7721946
119707
120185
2906216
275022
291502
308208
368226
800003
897361
11012066
1231277
5456546
94074
118688
158622
424774
80749
70917
806147
891592
1552211
7312940
7897330
94824
848228
180052
365957
460780
492389
811138
1714203
2292959
3477064
6513656
120179
160236
220506
433412
926129
1014775
1139592
1255919
5882970
7510346
111301
119718
200469
229260
312528
938283
1633356
2034139
4600952
5970844
107254
107978
108255
442933
187393
141369
329691
357507
477051
960890
13978306
1433822
1577061
2322441
2752758
5913798
176269
318081
422774
1043726
1519461
1560985
1620680
2309260
3089630
6266538




































































































































































